,id,user_retweet_count,user_favirite_count,tweet_text,tweet_user_location,tweet_created_date
453,1546565524221579264,0,1,"@theyarnmomma Yay Aurora!! So wonderful to see you moving along so well. God has great things in store for you and one day you will be helping others to find freedom. My prayer is that I don't drink today. And you don't either, okay?","Athens, GA",2022-07-11 18:42:09
454,1546565407481274368,0,0,"@WyrdGrl @JoeBorelliNYC Mass testing (that’s how China stopped it). That’s disease surveillance. Again done day in and day out in USA.  Covid (because of infectiousness) is just larger scale.

I know you’re thinking individual freedom can’t reconcile with public health and to some extent you’re correct",,2022-07-11 18:41:41
455,1546565284512681984,0,0,"World dictates to say.On my heartstrings freedom singsAll day
؟?
نمشے

🔹H20🔹
🔹H20🔹
🔹H20🔹",,2022-07-11 18:41:12
456,1546565167525289985,0,1,"@Philomath_earth ""A Universe Of 8-Billion Which Expects A Strong Future For All Guaranteeing Freedom &amp; Decisions For All.....""
This is the Theme of the 2022 #World_Population_Day 👌🧡","Puri, India",2022-07-11 18:40:44
457,1546564569199509504,4,24,"On this day in 1979 💫

July 11, 1979 Freedom Hall, Louisville, KY

#bluesbrothers 😎🎸🙏 https://t.co/tvlMAg3OlQ",,2022-07-11 18:38:21
458,1546564329570537473,0,2,"Cassis, als er den ""Freedom Day"" verkündete:
https://t.co/oU835IyF0k","Frauenfeld, Schweiz",2022-07-11 18:37:24
459,1546564183059300352,0,0,"5-star review from Adam ""Same day service"" https://t.co/dOG4OMQw79","Birmingham, AL",2022-07-11 18:36:49
460,1546563990498824192,0,0,"@BrianEskow Freedom of speech; please tell me that you understand 1A of the Constitution.  

No one should be threatened, but women every day are subjected to harassment by anti-choice protestors.  Justices removed a right and made me a 2nd class citizen. They should hear about it.",MD,2022-07-11 18:36:03
461,1546563797531377664,0,0,The Small Business Advocate defends freedom of speech this Independence Day at https://t.co/Ny4Qgx2YYL https://t.co/vGrmpEi3TU,"Murphy, NC",2022-07-11 18:35:17
462,1546563723942412288,0,0,@jeffbenoitppc @BulfordDaniel James Topp will be recognized as a Canadian hero just like Tamara Lich. One day there will be statues of these great Canadians fighting for our freedom against a tyrannical government run by a dictator @JustinTrudeau,,2022-07-11 18:35:00
463,1546561887584026624,91,456,"#NelsonMandela International Day was established by the UN General Assembly in November 2009 - “in recognition of the former South African President’s contribution to the culture of peace and freedom.”
https://t.co/sx56NLT0W5",,2022-07-11 18:27:42
464,1546560572644155392,1,3,"@realCruzThomas @Timcast #J6 #Jan6 was the greatest day in freedom and the fight for our republic since the Boston Tea Party.
.
Before losing power, the Corrupt Democrat Party is desperately trying to make you believe otherwise.",🇺🇸 MAGA,2022-07-11 18:22:28
465,1546560481799720960,0,0,"@realDailyWire The commenters here... are a symptom of what america has been infected with. Too much freedom; poisoned minds teaching these children from a young age paranoid delusional propaganda. Society has built everything you enjoy, you threaten it every day. Baaad parenting the real probl",,2022-07-11 18:22:07
466,1546560441278685189,1,4,"@VikingRohan 89
D. Hasselhoff (Looking For Freedom)
90
DTH (Kreuzzug ins Glück)
Scorpions (Wind of Change)
91
AC/DC (Live at Donington)
Alice Cooper (Hey Stoopid)
94
Offspring (Self Esteem)
Green Day (Dookie)
Bad Religion (Stranger Than Fiction)
WIZO (Uuaarrgh!)
99
Linkin Park (Hybrid Theory)","Baden-Württemberg, Deutschland",2022-07-11 18:21:57
467,1546560348605530114,0,2,I love capitalism because it gives me the freedom to be friends with millionaires and maybe one day even a billionaire,CANADA,2022-07-11 18:21:35
468,1546560222050779136,0,0,"@cheryljune @brokenpixelua It was night and day. There was a sense of revolutionary paternalism in the 1920s-30s, but by Potekhin was writing in the 1950s, they were writing with a reverence for the African people, and had a genuine desire to see them win their freedom from the Belge, French, and Brits.",,2022-07-11 18:21:05
469,1546560205491765249,0,0,"#WorkWithJamesHicks Would you like to catch the attention of tons of high quality, leads to notice ones commercial enterprise day-by-day? Well then social networking is the best, facts is now here https://t.co/AO5BjgvKMC https://t.co/6YkEOv1Nrq","London, England",2022-07-11 18:21:01
470,1546559920652570625,0,0,@mtnug Good job. But still waiting for the day we'll have zero expiring bundles. Not sure why the same product has expiring (jailed? non-freedom?) and non-expirng (freedom) versions.,Uganda,2022-07-11 18:19:53
471,1546559425351036929,0,2,"@GianniniFilipp0 Don’t get me wrong, you should diversify! Glad you hit your goal, let’s celebrate that. Hopefully, one day our bags will be enough to give us financial freedom. Cheers!","San Francisco, CA",2022-07-11 18:17:55
472,1546558726018154498,0,0,Tax freedom day: the day you begin earning money for yourself. #TaxFreedomDay https://t.co/EKz9BslIGB,"Cincinnati, Ohio",2022-07-11 18:15:08
473,1546558329559912450,0,0,@TheInsiderSA @CapitecBankSA #CapitecLiveBetter  Practicing forex trading day in and day out to get financial freedom. thats my life right now,Dennilton,2022-07-11 18:13:34
474,1546558233812377606,1,3,"@devisridhar May I also point out that on  freedom day July 19th 2021 there were 5000000 cases&amp;July8th2022 23,000000 cases. That’s a lot of deaths/sickness/potential long term injury, despite the international warnings which were ignored&amp;still being ignored.
https://t.co/LAU8yURfMy",,2022-07-11 18:13:11
475,1546557915263209472,0,1,"@flotoreandre @bartdogmanesq @72_freedom @conservmillen Bruh, they let them all out. They also charge them then on the day of sentencing drop all charges. LOL fucking read the actual court documents.",,2022-07-11 18:11:55
476,1546557560337141760,0,2,"• The key to financial freedom and great wealth is your ability or skill to convert earned income into passive income.

• You can earn $200/day using this app https://t.co/iUfo534l2L",,2022-07-11 18:10:30
477,1546557448881848320,0,0,#HomeBusiness #WorkFromHome The swiftest way to correct your own lead general shortage will be to visit this web page and discover the amount of targeted visitors I'm getting every day free of charge https://t.co/evowswkngY https://t.co/iyzr3FUXEo,"Bournemouth, England",2022-07-11 18:10:04
478,1546557001945202690,0,1,"@MichaelJosem @Llanigan @toylsome @paulapoundstone Wow. That is surprising to me. Not that any freedom loving person would like to see it come to that, but it would be a thing of Hollywood-level drama to see your beloved Queen step in and save the day!",,2022-07-11 18:08:17
479,1546556146298896385,0,1,@_pilaf_ @sashaal One day of freedom from the hail and fog,"Berlin, Germany",2022-07-11 18:04:53
480,1546556029709729794,0,1,@shoelessjoe165 My phone was working but my freedom data was incredibly slow in the evening.  My wifi wasn't working on Friday. Fridays no internet day makes me wonder how society will be without internet for about a year let's say. I miss growing up without a phone not going to lie,I love yous forever ❤❤❤❤,2022-07-11 18:04:25
481,1546555390380343297,37,185,"This is how freedom looks like, ooh I love it for them. I love to see him at Madiba’s day✊🏿❤️ https://t.co/njknJKfy15",,2022-07-11 18:01:53
482,1546554926310084615,1,0,Video of the Day: The day Cubans could almost taste freedom  https://t.co/dFtFhA5I82 https://t.co/qi6IiR1c0U,"Miami, Florida",2022-07-11 18:00:02
483,1546554650358317056,1,1,"@weareghostnft In screaming woods and empty rooms
or gloomy vaults and sunken tombs;
Where monks and nuns in dust decay
and shadows dance at close of day.

Where the bat dips on the wing
and spectral choirs on breezes sing;
Where swords of ancient battles clash
and shades for freedom dash👻:) https://t.co/I45cQehqZR",Metaverse,2022-07-11 17:58:56
484,1546554581009719296,0,1,"July 11, 2021 was the day that my people exclaimed, “we want freedom!” #SOSCuba Abajo la dictadura y me 💩 en ti @DiazCanelB #PatriaYVida https://t.co/VUl93OEZWe","West Palm Beach, FL",2022-07-11 17:58:40
485,1546554503469551616,0,1,"@VIDEOgameDROME @Winnie24573155 @pedromiguel13 @gmbutts Yup.  And then the selfish, entitled “freedom” pricks came in and ruined the day for everyone.",,2022-07-11 17:58:21
486,1546551541229707265,0,1,"Happy Freedom day! Amazing being vegan. Live, learn love your food just say no to GMOs happy bee day . https://t.co/8WhEQ845My", WA,2022-07-11 17:46:35
487,1546551165021814790,0,0,Tax freedom day: the day you begin earning money for yourself. #TaxFreedomDay https://t.co/NwtLHm9AOQ,"Lewisburg, TN",2022-07-11 17:45:05
488,1546550705061863424,0,0,"@normreedusdaily Brother,  You are the epitome of change in the show. I love Daryl, but you know who I love more, Norman Reedus. You made it possible brother. Maybe one day you’ll respond to my tweets to my Instagram‘s to my Facebook. I am in freedom of bus/work/pleasure.  Holla back big g.",SE TX/SE HOUSTON/LA PORTE,2022-07-11 17:43:16
489,1546550295680933891,0,2,@ArindaCarol22 Watching from Uganda the land of freedom my day was cool,,2022-07-11 17:41:38
490,1546550144337846272,0,0,"On the third of March, the dawn of fasting for the Battle of Empty Intestines began, believing in the dawning of Freedom, and the fasting day continues for the 131th day, without sunset..

#معركة_الامعاء_الخاوية
#الحرية_لخليل_عواودة",,2022-07-11 17:41:02
491,1546549909008093184,5,4,The world needs t know.11-7-2021 the day #cubans raised their voice &amp; protest asking freedom from the dictatorship.The dictator @DiazCanelB gave on cameras'the order of battle' against innocents.More than 1000 politic prisoners among them teenagers condemned for years #SOSCuba https://t.co/6fxibOlQu1,Cuba,2022-07-11 17:40:06
492,1546549828909400066,0,0,"#InternetMarketing #NetworkMarketingSuccess The easiest way to create  your company would be to generate a lot of day to day traffic , https://t.co/Gc1bLWYaLW  #NetworkMarketingSuccess https://t.co/tJvfLeYUUZ","London, England",2022-07-11 17:39:47
493,1546549823104581635,0,2,"@mama_woj @Luckboy28 @AndrewYang I agree.  At the end of the day, people have their opinions about both parties.  One's good, one's evil, whatever.  Even I have my biases.  But what they both have in common is what you described.  Plus, they tell you what to think.  Being told what to think = No freedom.","L’Étoile du Nord, USA",2022-07-11 17:39:45
494,1546549268290277376,0,0,"Life is great. I can afford to fly all over the country &amp; see my family multiple times a year. I meet new people every day✌🏽Howgh. Im growing a network based on trust. I have friends with the same hobbies, ambition, knowledge and courage as me to pursue freedom. Here’s to 26 🍻!!","California, USA",2022-07-11 17:37:33
495,1546548566591676416,0,0,@journalschism @UppityWomanBlog That's a fair question. How many of them did not support Hillary because they  thought they had freedom of choice with a big empty Supreme Court vacancy staring them in the face. How could they ignore that reality. Now they have Gorsuch who will probably be Chief Justice one day.,,2022-07-11 17:34:46
496,1546548042135810048,0,0,I just hope one day Mama can have her own freedom. 🥰,Mars,2022-07-11 17:32:41
497,1546547861575319553,0,1,"@Godfrey24399852 It honestly depends on what you desire from life! Money is the first reason that attracts people to forex, but the thought of true freedom is what drives me. The desire to punch a clock by choice. The desire of pay day being ANY DAY… the desire to call the shots, etc. 🙌🏽",,2022-07-11 17:31:58
498,1546547552622977024,0,7,An exciting day receiving my Freedom of the City of London at the Guildhall! https://t.co/7Sb0TO2zxW,London,2022-07-11 17:30:44
499,1546547416366829568,3,14,"7+1+1= 9 / 2+2+2= 6 (*96) 
**SLURPEE (96)   
KNOWLEDGE  (96) 
MK ULTRA (96) 
FREEMASON (96)
WOLVES 🐺 (96) *Timberwolf=Bush
GAMESTOP (96) 
LAW ORDER (96)
GERONIMO (96)
TURTLE (96) 
FREEDOM DAY (96)
MEL GIBSON (96) 
RETURN (96) 
BYE BYE BYE(96)
SATANISM (96) 
NEVER AGAIN! (96) https://t.co/SPbIacKZV8","Grand Rapids,Michigan",2022-07-11 17:30:12
